month,day_of_week,food_category,order_platform,payment_method,time_slot,items_ordered,order_value,discount_percent,prep_time_mins,delivery_time_mins,is_repeat_customer,distance_km,driver_rating,weather_condition,kitchen_load,customer_complaint_history,payment_failed_attempt,promo_code_used,order_status
Nov-23,Sunday,Beverages,Zomato,Debit Card,Late Night (11pm-2am),5,347.9,10,5,16,0,5.4,4,Clear,High,1,0,1,Delivered
Feb-24,Sunday,Pizza,Website,Cash on Delivery,Late Night (11pm-2am),5,1576.7,5,21,19,0,21.7,2.7,Clear,Medium,2,0,0,Cancelled
Dec-23,Saturday,Chinese,Direct App,Cash on Delivery,Evening (5-8pm),1,234.94,5,16,17,0,23.7,4.7,Cloudy,High,0,1,0,Delivered
Mar-24,Thursday,Healthy Bowls,Website,Credit Card,Afternoon (2-5pm),6,1395.24,15,17,26,0,10,4.5,Clear,High,1,0,0,Delivered
Sep-23,Saturday,Chinese,Direct App,Debit Card,Evening (5-8pm),2,559.1,5,24,26,0,7.5,3.8,Cloudy,High,1,0,0,Refunded
Dec-24,Monday,Pasta,Website,UPI,Afternoon (2-5pm),5,1229.9,0,22,25,0,16.5,4.9,Clear,Low,0,0,0,Delivered
Jun-23,Friday,Healthy Bowls,Swiggy,Cash on Delivery,Morning (7-11am),2,844.88,20,16,33,0,10.8,3.5,Cloudy,High,1,1,0,Delivered
Aug-23,Tuesday,Biryani,Direct App,Credit Card,Evening (5-8pm),2,570.22,15,30,21,0,1.6,5,Rainy,Very High,0,0,0,Delivered
Feb-24,Thursday,Desserts,Website,Debit Card,Morning (7-11am),2,338.68,15,5,37,0,4.7,4.2,Rainy,High,0,0,0,Delivered
Dec-23,Sunday,Desserts,Swiggy,Cash on Delivery,Lunch (11am-2pm),3,372.36,0,6,37,0,18.2,4.1,Rainy,Medium,0,0,0,Delivered
Aug-23,Thursday,Chinese,Website,Cash on Delivery,Morning (7-11am),5,996.65,25,17,23,0,16.8,2.9,Clear,Medium,0,0,1,Delivered
Jan-24,Thursday,Chinese,Website,Credit Card,Evening (5-8pm),6,1891.38,0,28,26,0,1.7,4.7,Clear,High,1,1,1,Delivered
Jul-24,Friday,South Indian,Zomato,Wallet,Morning (7-11am),5,552.2,10,22,21,0,6.3,3.6,Cloudy,Medium,0,0,0,Delivered
Jul-23,Thursday,Pasta,Zomato,Wallet,Lunch (11am-2pm),2,841.54,15,25,17,0,6.5,2.9,Clear,Low,1,0,1,Delivered
Mar-24,Sunday,Pizza,Website,Credit Card,Morning (7-11am),3,625.23,20,30,29,0,17.1,2.5,Clear,Medium,0,1,1,Cancelled
Jun-24,Wednesday,Burgers,Website,Wallet,Evening (5-8pm),2,594.54,0,13,34,0,1.5,3.9,Clear,High,2,0,0,Delivered
Jun-24,Thursday,Burgers,Direct App,Debit Card,Evening (5-8pm),4,488.48,15,10,43,0,3.5,3.8,Clear,High,1,0,0,Refunded
Dec-24,Tuesday,South Indian,Swiggy,Debit Card,Lunch (11am-2pm),2,549.12,0,18,30,0,20.2,4.3,Clear,Low,1,0,1,Delivered
Apr-24,Wednesday,Pasta,Swiggy,Wallet,Late Night (11pm-2am),4,1305.4,25,23,35,0,5.3,4.7,Rainy,Very High,0,0,0,Cancelled
Apr-24,Monday,Biryani,Direct App,Credit Card,Morning (7-11am),1,184.9,20,25,38,0,16.7,2.7,Clear,Medium,0,0,0,Delivered
Mar-23,Sunday,Pasta,Website,Wallet,Evening (5-8pm),5,2541.8,15,23,21,0,6.7,4.3,Cloudy,High,0,0,1,Delivered
Jul-24,Thursday,Pizza,Direct App,Credit Card,Late Night (11pm-2am),4,1140.36,10,15,21,0,3.4,3,Clear,High,0,0,0,Delivered
Dec-23,Saturday,Healthy Bowls,Swiggy,Wallet,Dinner (8-11pm),4,699.08,0,19,45,0,6.8,4.6,Cloudy,High,1,0,1,Delivered
Jan-24,Sunday,Healthy Bowls,Zomato,Wallet,Afternoon (2-5pm),3,1184.91,0,20,40,0,18.3,4.5,Clear,Very High,0,0,1,Delivered
Jun-23,Wednesday,South Indian,Direct App,Credit Card,Late Night (11pm-2am),5,438.45,10,12,51,0,21.5,3.9,Rainy,Medium,0,0,1,Delivered
Oct-24,Thursday,Pizza,Swiggy,Debit Card,Lunch (11am-2pm),5,1717.35,20,21,21,0,20.9,4.3,Rainy,High,0,0,0,Delivered
Mar-23,Tuesday,Pasta,Direct App,Debit Card,Morning (7-11am),2,487.78,25,26,16,0,10.5,3.3,Clear,Low,1,0,0,Delivered
Sep-23,Sunday,Wraps & Rolls,Website,Wallet,Dinner (8-11pm),2,238.44,0,9,18,0,17,3.7,Stormy,High,0,0,0,Delivered
Aug-24,Saturday,Biryani,Zomato,Cash on Delivery,Dinner (8-11pm),3,1127.34,25,31,37,0,5.9,4.6,Stormy,High,0,0,0,Delivered
May-24,Wednesday,Pasta,Swiggy,Credit Card,Evening (5-8pm),2,615.88,20,22,41,0,8,3.6,Rainy,High,1,0,0,Delivered
Jan-24,Saturday,Healthy Bowls,Swiggy,Credit Card,Lunch (11am-2pm),2,542.32,0,19,17,0,22.5,3.4,Rainy,Medium,0,0,0,Cancelled
May-24,Thursday,Chinese,Website,Debit Card,Dinner (8-11pm),6,1556.52,0,19,28,0,1.3,3.7,Clear,High,0,0,0,Delivered
Mar-23,Sunday,Pizza,Swiggy,Wallet,Lunch (11am-2pm),5,1820.4,0,20,21,0,3.1,4.6,Cloudy,Low,0,0,0,Delivered
Jan-24,Friday,Healthy Bowls,Website,Wallet,Dinner (8-11pm),4,929.52,0,15,30,0,6,3.3,Clear,Low,0,0,0,Delivered
Feb-23,Friday,Chinese,Zomato,Debit Card,Evening (5-8pm),3,721.59,10,27,23,0,1.6,2.9,Clear,High,1,0,1,Delivered
May-24,Tuesday,Chinese,Direct App,Credit Card,Late Night (11pm-2am),3,1125.45,0,25,17,0,5.4,4.3,Stormy,Medium,1,1,1,Cancelled
Jul-24,Thursday,Chinese,Website,UPI,Late Night (11pm-2am),4,1480.24,10,23,32,0,15,4.6,Clear,High,0,1,1,Delivered
Mar-23,Tuesday,Wraps & Rolls,Website,Wallet,Late Night (11pm-2am),5,1040.75,10,16,16,0,11.1,2.8,Cloudy,Medium,0,0,0,Delivered
Dec-23,Thursday,Biryani,Direct App,Credit Card,Afternoon (2-5pm),4,1263.12,10,35,21,0,22.4,3.1,Rainy,Low,1,0,1,Cancelled
Mar-23,Wednesday,South Indian,Zomato,Wallet,Late Night (11pm-2am),1,127.64,25,18,19,0,20.6,2.9,Rainy,High,1,0,1,Cancelled
Jul-24,Friday,Beverages,Website,Debit Card,Lunch (11am-2pm),3,517.59,15,7,31,0,9.2,3.4,Stormy,Medium,0,0,0,Delivered
Jul-24,Friday,Pasta,Swiggy,UPI,Morning (7-11am),5,1310.5,5,25,52,0,7.2,3.6,Clear,Low,0,0,0,Delivered
Nov-24,Tuesday,Chinese,Website,UPI,Evening (5-8pm),4,1469.12,15,18,30,0,10.1,4.4,Clear,High,0,0,0,Delivered
Jun-24,Sunday,Desserts,Website,Debit Card,Lunch (11am-2pm),5,568.45,25,5,41,0,15.2,4.1,Clear,Medium,2,0,0,Refunded
May-24,Friday,Healthy Bowls,Zomato,Wallet,Morning (7-11am),2,733.48,25,14,40,0,7.4,4.1,Clear,High,0,0,0,Delivered
May-24,Friday,South Indian,Swiggy,UPI,Morning (7-11am),2,172.84,0,17,21,0,16,3.4,Clear,Medium,2,0,0,Delivered
Sep-23,Monday,Desserts,Direct App,Cash on Delivery,Dinner (8-11pm),6,938.64,10,13,41,0,10.8,4.6,Clear,High,0,0,1,Delivered
Dec-24,Sunday,Desserts,Direct App,Wallet,Lunch (11am-2pm),5,884.25,15,5,41,0,14.2,3.7,Rainy,High,0,0,0,Delivered
Jul-23,Wednesday,Wraps & Rolls,Website,Credit Card,Late Night (11pm-2am),3,460.86,0,17,19,0,11.5,4.9,Cloudy,High,0,0,0,Delivered
Sep-23,Wednesday,Pasta,Zomato,Credit Card,Dinner (8-11pm),5,1216.5,20,17,36,0,8.1,4.1,Clear,Low,0,0,1,Delivered
May-23,Wednesday,Healthy Bowls,Direct App,Debit Card,Evening (5-8pm),1,218.96,10,14,21,0,23.8,2.8,Cloudy,High,0,0,0,Delivered
Sep-23,Saturday,Wraps & Rolls,Website,Credit Card,Lunch (11am-2pm),2,435.92,15,9,43,0,19.3,4.2,Clear,High,0,0,1,Delivered
Dec-24,Sunday,Burgers,Direct App,Debit Card,Late Night (11pm-2am),2,416.68,15,18,25,0,4.4,3.3,Clear,High,0,0,0,Delivered
Oct-24,Wednesday,Pizza,Zomato,Debit Card,Lunch (11am-2pm),4,931.48,0,20,30,0,21.8,4.2,Rainy,Medium,0,0,1,Delivered
May-23,Tuesday,Biryani,Website,Cash on Delivery,Dinner (8-11pm),3,639.39,10,25,41,0,12.7,2.7,Cloudy,High,1,0,0,Delivered
Mar-24,Thursday,Wraps & Rolls,Swiggy,Credit Card,Lunch (11am-2pm),2,266.44,20,8,30,0,22.5,2.9,Rainy,High,0,1,0,Cancelled
Sep-24,Wednesday,Biryani,Direct App,UPI,Lunch (11am-2pm),2,489.52,0,28,30,0,20.2,4.6,Clear,Low,2,1,0,Cancelled
Jan-23,Thursday,Wraps & Rolls,Swiggy,UPI,Lunch (11am-2pm),6,563.64,0,12,27,0,11.2,3.1,Rainy,Medium,0,0,1,Delivered
Feb-24,Wednesday,Wraps & Rolls,Website,Debit Card,Afternoon (2-5pm),1,255.4,0,17,41,0,1.5,4.6,Cloudy,High,2,0,1,Delivered
Aug-24,Thursday,Beverages,Swiggy,Debit Card,Dinner (8-11pm),6,825.9,0,10,48,0,7.4,3.2,Cloudy,Low,1,0,0,Delivered
Aug-24,Wednesday,Pizza,Website,Credit Card,Morning (7-11am),1,271.96,25,21,18,0,14,4.1,Cloudy,Very High,0,1,1,Cancelled
Jun-24,Thursday,Pasta,Website,Cash on Delivery,Afternoon (2-5pm),1,428.81,5,22,38,0,16.2,4.2,Rainy,High,0,0,0,Delivered
Aug-23,Tuesday,Pizza,Swiggy,Wallet,Dinner (8-11pm),6,3177.78,0,28,21,0,7.2,3.8,Cloudy,High,0,1,0,Delivered
May-24,Thursday,South Indian,Website,Wallet,Dinner (8-11pm),3,674.37,5,14,30,0,4.3,3.3,Cloudy,Medium,0,0,1,Delivered
Nov-23,Friday,Burgers,Zomato,Debit Card,Lunch (11am-2pm),4,1340.72,20,11,17,0,21,3,Stormy,Medium,1,0,0,Cancelled
Oct-23,Wednesday,Chinese,Direct App,Cash on Delivery,Afternoon (2-5pm),2,388.06,0,18,17,0,24.6,2.6,Rainy,Very High,1,1,0,Cancelled
Jul-24,Tuesday,Pasta,Website,Debit Card,Afternoon (2-5pm),2,783.62,0,22,33,0,13.6,3.3,Clear,Medium,0,0,1,Delivered
Jan-24,Wednesday,Beverages,Direct App,Credit Card,Late Night (11pm-2am),6,382.98,0,4,33,0,5.1,4.1,Cloudy,High,0,0,1,Delivered
Nov-24,Wednesday,Burgers,Swiggy,UPI,Late Night (11pm-2am),5,1214.75,15,15,30,0,7.5,4.8,Clear,Medium,0,0,1,Delivered
Jun-24,Saturday,Desserts,Direct App,Debit Card,Evening (5-8pm),5,669.5,0,6,30,0,1.4,4.7,Clear,Low,1,0,1,Delivered
Mar-24,Saturday,South Indian,Swiggy,Credit Card,Afternoon (2-5pm),4,382.52,0,20,22,0,22.9,4.4,Cloudy,Low,1,0,0,Refunded
Aug-23,Tuesday,Pasta,Zomato,UPI,Evening (5-8pm),5,1136.45,0,25,30,0,3.8,4.5,Stormy,Medium,0,0,1,Delivered
Jul-24,Thursday,Wraps & Rolls,Direct App,UPI,Afternoon (2-5pm),4,738.84,0,10,19,0,14.8,4.2,Stormy,Very High,0,0,0,Delivered
Jun-24,Saturday,South Indian,Zomato,Wallet,Evening (5-8pm),5,879.95,25,20,35,0,7.6,3.2,Clear,Medium,0,0,1,Delivered
Mar-24,Friday,South Indian,Zomato,Credit Card,Evening (5-8pm),6,549.42,5,16,38,0,14.3,4.8,Cloudy,Medium,1,1,0,Delivered
Apr-23,Saturday,South Indian,Zomato,Credit Card,Morning (7-11am),2,341.36,0,21,23,0,16.6,4.2,Clear,Medium,1,0,0,Delivered
Dec-24,Thursday,South Indian,Direct App,Wallet,Morning (7-11am),3,460.62,5,18,37,0,20.9,3.9,Stormy,Medium,1,0,0,Refunded
Oct-24,Wednesday,Wraps & Rolls,Direct App,Debit Card,Dinner (8-11pm),5,1257.6,0,17,17,0,6,2.8,Stormy,Medium,1,0,0,Delivered
Nov-23,Monday,Pizza,Direct App,Credit Card,Dinner (8-11pm),2,736.74,0,30,16,0,1.3,3.6,Cloudy,High,0,0,0,Delivered
May-24,Wednesday,Healthy Bowls,Zomato,Cash on Delivery,Morning (7-11am),1,285.61,0,11,43,0,4.3,3.7,Rainy,Medium,0,0,1,Delivered
Oct-23,Tuesday,Pasta,Swiggy,Wallet,Late Night (11pm-2am),6,3110.1,0,16,19,0,22.6,4.7,Cloudy,Medium,1,2,1,Refunded
Nov-23,Thursday,Chinese,Direct App,Wallet,Lunch (11am-2pm),3,907.68,25,15,24,0,22,3.9,Cloudy,Low,0,0,0,Delivered
Jun-23,Saturday,Pizza,Swiggy,Debit Card,Evening (5-8pm),1,466.47,15,26,41,0,15.3,3.5,Clear,Very High,1,0,1,Delivered
Nov-24,Sunday,South Indian,Swiggy,Credit Card,Morning (7-11am),4,1052.44,15,22,39,0,15.4,4.9,Clear,Medium,0,0,0,Delivered
Dec-23,Tuesday,Desserts,Swiggy,Debit Card,Late Night (11pm-2am),3,225.84,0,12,56,0,17,2.8,Cloudy,Low,0,0,0,Delivered
Oct-24,Monday,Healthy Bowls,Zomato,Cash on Delivery,Evening (5-8pm),3,974.28,0,16,15,0,5.2,3.6,Cloudy,High,0,1,0,Delivered
Mar-24,Tuesday,Chinese,Website,Debit Card,Lunch (11am-2pm),5,1416.05,15,15,37,0,22.9,2.6,Clear,Medium,2,0,1,Cancelled
Jun-24,Thursday,Wraps & Rolls,Zomato,Debit Card,Evening (5-8pm),4,475.24,5,12,39,0,11.1,4.3,Stormy,Medium,1,0,1,Delivered
Feb-23,Friday,South Indian,Swiggy,Credit Card,Dinner (8-11pm),6,855.66,20,12,28,0,10.2,4.8,Clear,Medium,0,0,0,Delivered
Jul-23,Thursday,Beverages,Swiggy,Wallet,Dinner (8-11pm),3,478.38,5,8,16,0,13.5,3.2,Cloudy,High,0,0,0,Delivered
Nov-23,Wednesday,Wraps & Rolls,Direct App,Wallet,Evening (5-8pm),1,173.69,10,13,16,0,2.1,4.6,Cloudy,Low,0,0,0,Delivered
Aug-23,Thursday,Beverages,Swiggy,Credit Card,Morning (7-11am),4,490.92,25,4,21,0,5,3.2,Cloudy,High,0,0,0,Delivered
Oct-23,Sunday,Burgers,Direct App,Wallet,Lunch (11am-2pm),6,1636.74,20,19,44,0,18.7,4.8,Cloudy,High,2,0,0,Delivered
Jan-23,Friday,Desserts,Direct App,Wallet,Dinner (8-11pm),6,600.72,0,10,41,0,3,4.4,Clear,Medium,0,0,0,Delivered
Oct-23,Sunday,Beverages,Swiggy,Credit Card,Evening (5-8pm),4,463.4,10,3,41,0,15.5,4.5,Clear,Medium,2,0,1,Delivered
Jul-23,Wednesday,Wraps & Rolls,Direct App,Debit Card,Lunch (11am-2pm),2,302.44,0,13,15,0,6.9,2.5,Cloudy,Medium,0,1,1,Cancelled
Aug-23,Tuesday,Healthy Bowls,Swiggy,Wallet,Morning (7-11am),6,2772.24,0,16,43,0,10.3,4.9,Cloudy,High,1,1,0,Delivered
Jan-23,Wednesday,Biryani,Swiggy,Cash on Delivery,Morning (7-11am),2,880.88,15,33,16,0,7.9,4.3,Clear,Medium,0,0,0,Delivered
Feb-24,Tuesday,Wraps & Rolls,Zomato,UPI,Dinner (8-11pm),4,856.88,0,9,22,0,9.5,3.3,Cloudy,Medium,0,0,0,Delivered
Dec-24,Wednesday,Healthy Bowls,Website,UPI,Lunch (11am-2pm),1,353.72,5,19,52,0,18.3,4.6,Clear,Medium,0,0,1,Delivered
Mar-24,Monday,Wraps & Rolls,Swiggy,Wallet,Lunch (11am-2pm),1,156.49,5,13,16,0,8.1,3.2,Cloudy,Very High,0,0,1,Delivered
Jan-24,Saturday,Pasta,Zomato,Cash on Delivery,Afternoon (2-5pm),5,2318.65,10,25,40,0,14.6,4.7,Rainy,Medium,0,0,1,Delivered
Mar-23,Wednesday,Healthy Bowls,Website,Cash on Delivery,Evening (5-8pm),4,1129.68,15,15,24,0,12.4,2.8,Clear,Very High,0,0,0,Delivered
Oct-24,Sunday,Chinese,Zomato,UPI,Lunch (11am-2pm),2,699.24,0,19,29,0,16.9,4.3,Clear,Medium,1,1,1,Delivered
Sep-23,Friday,Pizza,Zomato,UPI,Late Night (11pm-2am),3,685.11,0,29,39,0,23.5,3.9,Rainy,Low,0,1,0,Cancelled
Jan-23,Thursday,Healthy Bowls,Zomato,Cash on Delivery,Late Night (11pm-2am),6,1042.68,5,11,17,0,18.6,2.7,Cloudy,Medium,0,0,0,Delivered
Aug-23,Friday,South Indian,Direct App,Cash on Delivery,Afternoon (2-5pm),5,547.2,15,19,35,0,6.2,3.1,Cloudy,Medium,1,0,0,Delivered
Sep-24,Wednesday,Chinese,Direct App,UPI,Afternoon (2-5pm),3,545.19,25,17,19,0,1.7,2.5,Rainy,Medium,0,0,0,Cancelled
Jan-24,Sunday,Biryani,Swiggy,Debit Card,Lunch (11am-2pm),3,1087.86,5,29,18,0,7.3,3.7,Rainy,Low,0,0,1,Delivered
Mar-24,Wednesday,Desserts,Website,Credit Card,Afternoon (2-5pm),2,189.08,0,11,30,0,15.3,3.3,Stormy,Very High,2,0,1,Cancelled
May-23,Tuesday,Pizza,Direct App,UPI,Late Night (11pm-2am),1,573.42,20,28,35,0,2.2,4,Cloudy,High,0,0,0,Delivered
Jul-24,Thursday,Biryani,Direct App,Wallet,Dinner (8-11pm),4,1194.16,20,26,18,0,12.9,3.2,Clear,High,1,1,0,Cancelled
Oct-24,Saturday,Pasta,Direct App,UPI,Morning (7-11am),2,982.4,0,21,40,0,15.3,3.2,Clear,Low,1,0,0,Refunded
Mar-24,Sunday,Burgers,Website,Cash on Delivery,Morning (7-11am),4,897.04,5,14,26,0,9,4.4,Clear,Low,0,0,0,Delivered
Dec-24,Saturday,South Indian,Swiggy,Debit Card,Afternoon (2-5pm),4,334.84,0,15,15,0,19.5,2.6,Cloudy,Low,0,0,0,Delivered
Dec-24,Monday,Chinese,Zomato,Credit Card,Evening (5-8pm),2,653.32,0,22,43,0,3.6,4.8,Clear,High,0,0,1,Delivered
Sep-23,Wednesday,Pizza,Swiggy,Debit Card,Late Night (11pm-2am),1,573.43,15,30,27,0,2.8,4.6,Stormy,Very High,2,0,1,Cancelled
Sep-23,Thursday,Pizza,Swiggy,Cash on Delivery,Evening (5-8pm),6,2297.22,25,20,21,0,18.5,4.2,Cloudy,Medium,1,1,1,Delivered
May-24,Thursday,South Indian,Website,Debit Card,Evening (5-8pm),2,246.98,5,18,42,0,12.9,4,Cloudy,Low,0,0,1,Delivered
Jun-23,Sunday,South Indian,Direct App,UPI,Lunch (11am-2pm),1,119.31,15,19,42,0,17.5,4.7,Clear,Medium,0,0,0,Delivered
Aug-24,Friday,Burgers,Zomato,Wallet,Evening (5-8pm),5,1637.75,10,17,41,0,11.4,3,Clear,Medium,2,0,0,Delivered
Dec-23,Saturday,Beverages,Zomato,Credit Card,Morning (7-11am),1,107.1,10,5,18,0,6.9,2.7,Clear,Medium,1,0,0,Delivered
Jul-23,Monday,Biryani,Swiggy,Credit Card,Late Night (11pm-2am),1,374.69,5,31,25,0,20.7,3.1,Clear,High,3,1,0,Cancelled
Feb-23,Saturday,Burgers,Zomato,UPI,Dinner (8-11pm),5,1492.2,10,12,16,0,20.2,4.5,Clear,High,0,0,1,Delivered
Aug-24,Friday,Pizza,Zomato,UPI,Evening (5-8pm),5,1846.75,25,23,42,0,17.7,2.6,Cloudy,Low,0,1,0,Cancelled
Apr-24,Thursday,Pasta,Direct App,UPI,Morning (7-11am),5,1503,0,28,32,0,7.5,4,Rainy,Low,0,0,0,Delivered
Oct-23,Wednesday,Chinese,Swiggy,Debit Card,Late Night (11pm-2am),5,1863.65,0,28,37,0,15.2,5,Rainy,Very High,0,0,0,Delivered
May-24,Wednesday,Biryani,Website,UPI,Afternoon (2-5pm),2,423.92,0,22,38,0,9.7,4.6,Cloudy,Medium,0,0,1,Delivered
Jun-23,Sunday,Desserts,Swiggy,UPI,Afternoon (2-5pm),5,819.2,0,15,38,0,3.2,3.8,Clear,Low,1,0,0,Delivered
Sep-24,Tuesday,Pasta,Zomato,Debit Card,Late Night (11pm-2am),2,816.94,15,22,54,0,23,2.7,Rainy,Low,0,0,1,Cancelled
May-24,Thursday,Healthy Bowls,Zomato,Wallet,Afternoon (2-5pm),6,2212.02,5,11,27,0,4.3,4.6,Rainy,Low,0,0,1,Delivered
Mar-24,Monday,Chinese,Zomato,Credit Card,Late Night (11pm-2am),6,1880.82,20,27,15,0,23.8,4,Clear,Medium,1,0,0,Refunded
Jan-23,Sunday,Desserts,Swiggy,Credit Card,Lunch (11am-2pm),3,583.98,15,11,41,0,11.7,2.8,Cloudy,High,0,0,0,Delivered
Dec-24,Tuesday,Pasta,Zomato,UPI,Morning (7-11am),3,1172.1,0,20,44,0,5.4,2.7,Clear,Medium,1,0,1,Delivered
May-24,Monday,Pizza,Direct App,Cash on Delivery,Lunch (11am-2pm),2,1143.72,25,22,31,0,14,4.8,Rainy,Medium,0,0,0,Delivered
Jan-24,Tuesday,Beverages,Zomato,Wallet,Afternoon (2-5pm),2,197.48,0,7,36,0,22,4.2,Stormy,High,0,0,1,Delivered
Nov-23,Tuesday,Burgers,Direct App,Debit Card,Morning (7-11am),5,1628.45,0,10,21,0,18.6,4.6,Clear,Medium,0,0,0,Delivered
Jul-24,Saturday,Healthy Bowls,Direct App,Cash on Delivery,Lunch (11am-2pm),3,1287.18,20,13,35,0,20.4,4.7,Rainy,High,1,0,0,Delivered
Mar-23,Monday,Chinese,Website,Wallet,Morning (7-11am),4,1297.2,0,26,31,0,16.8,3.9,Cloudy,High,0,0,1,Delivered
Jul-23,Wednesday,Beverages,Zomato,Cash on Delivery,Dinner (8-11pm),6,1008.12,10,10,29,0,17.6,3.8,Stormy,Low,0,0,1,Delivered
Jan-24,Monday,South Indian,Website,Debit Card,Late Night (11pm-2am),6,1455.72,15,13,30,0,21.4,3.6,Clear,High,0,0,1,Delivered
Dec-23,Friday,Beverages,Direct App,Debit Card,Late Night (11pm-2am),6,655.2,25,3,23,0,7,3.3,Rainy,Medium,1,0,1,Cancelled
Aug-23,Tuesday,Biryani,Website,Wallet,Lunch (11am-2pm),6,2213.88,20,32,28,0,12.7,3.6,Clear,Very High,0,0,1,Delivered
Apr-23,Thursday,Biryani,Swiggy,Cash on Delivery,Lunch (11am-2pm),3,1151.76,0,23,15,0,6.3,4.4,Clear,Medium,0,2,1,Delivered
Nov-23,Tuesday,Pasta,Zomato,Credit Card,Lunch (11am-2pm),6,2611.62,0,28,22,0,24.7,4,Clear,Very High,0,0,1,Delivered
Apr-23,Saturday,Burgers,Swiggy,Debit Card,Evening (5-8pm),2,669.66,0,17,20,0,23.7,4.7,Stormy,High,0,0,0,Delivered
Dec-24,Sunday,Healthy Bowls,Website,Credit Card,Late Night (11pm-2am),2,772.8,5,13,40,0,1.9,3.6,Rainy,Medium,2,0,0,Delivered
Apr-24,Monday,Pasta,Website,Debit Card,Late Night (11pm-2am),6,3020.58,25,23,60,0,17.9,4,Rainy,Medium,1,0,1,Delivered
Apr-23,Sunday,Pizza,Direct App,Debit Card,Morning (7-11am),6,2592,25,28,38,0,23.2,4.1,Stormy,Very High,0,1,0,Cancelled
Jul-23,Tuesday,Healthy Bowls,Website,Wallet,Evening (5-8pm),5,1904.2,25,11,64,0,5.3,4,Clear,High,2,0,0,Refunded
Mar-23,Wednesday,South Indian,Website,Cash on Delivery,Late Night (11pm-2am),4,579.48,0,20,21,0,14.6,4.3,Clear,Low,0,1,0,Delivered
Apr-24,Thursday,Chinese,Website,Credit Card,Afternoon (2-5pm),1,302.41,0,22,20,0,23,3.1,Clear,High,0,1,0,Cancelled
Sep-24,Thursday,Biryani,Zomato,Debit Card,Dinner (8-11pm),4,737.28,25,21,52,0,1.8,3.8,Clear,Medium,2,0,0,Refunded
Jun-24,Saturday,Beverages,Zomato,Debit Card,Late Night (11pm-2am),2,171.18,0,9,40,0,17.7,2.8,Clear,Low,0,0,0,Delivered
Jan-23,Sunday,South Indian,Website,Debit Card,Lunch (11am-2pm),5,1017.7,10,17,18,0,8.1,3.5,Clear,Medium,0,0,1,Delivered
Sep-24,Monday,Beverages,Zomato,Debit Card,Lunch (11am-2pm),4,371,20,6,36,0,23.2,3.7,Clear,Medium,0,0,0,Delivered
Jul-24,Saturday,Biryani,Direct App,Debit Card,Evening (5-8pm),4,1541.92,20,29,43,0,24.3,4.1,Clear,High,1,0,0,Delivered
Oct-23,Friday,Wraps & Rolls,Zomato,Debit Card,Afternoon (2-5pm),4,534.32,10,9,48,0,23.7,4.9,Clear,Medium,0,0,0,Delivered
Mar-23,Friday,Chinese,Website,Wallet,Evening (5-8pm),6,1539.24,25,22,28,0,12.4,4,Clear,High,1,0,0,Delivered
Mar-23,Wednesday,Beverages,Website,Wallet,Dinner (8-11pm),3,395.04,25,9,34,0,21.7,4.4,Stormy,Low,1,0,0,Delivered
Jan-23,Saturday,South Indian,Swiggy,Credit Card,Lunch (11am-2pm),6,766.2,25,22,41,0,21.3,3.8,Rainy,Medium,1,0,1,Delivered
Oct-23,Sunday,Burgers,Zomato,Debit Card,Dinner (8-11pm),6,1100.7,25,12,35,0,8.7,4.1,Stormy,Medium,2,1,0,Cancelled
Apr-24,Wednesday,Biryani,Swiggy,Credit Card,Dinner (8-11pm),2,519.12,0,26,43,0,20.9,2.7,Clear,Medium,0,0,1,Delivered
Dec-24,Tuesday,Pasta,Website,Cash on Delivery,Late Night (11pm-2am),5,2050.3,5,17,58,0,1.9,3.1,Clear,Low,0,1,0,Cancelled
Jul-24,Tuesday,Wraps & Rolls,Zomato,Debit Card,Dinner (8-11pm),4,732.48,0,16,34,0,15.3,3.4,Rainy,Low,1,0,0,Delivered
Mar-24,Monday,Pasta,Zomato,Cash on Delivery,Afternoon (2-5pm),6,2464.44,0,25,61,0,6.5,3.7,Clear,Medium,0,0,0,Delivered
Apr-24,Friday,South Indian,Zomato,UPI,Morning (7-11am),6,514.26,20,20,32,0,3.9,2.6,Clear,Medium,1,0,0,Delivered
Jun-23,Thursday,Desserts,Zomato,Cash on Delivery,Dinner (8-11pm),3,631.32,25,9,45,0,2.8,2.9,Clear,Medium,2,0,1,Cancelled
Oct-23,Wednesday,Wraps & Rolls,Website,Debit Card,Morning (7-11am),4,908.16,0,9,19,0,17.7,3.2,Clear,Medium,0,0,1,Delivered
Apr-24,Wednesday,Pizza,Website,UPI,Lunch (11am-2pm),6,3403.08,0,26,29,0,9.2,4.9,Clear,High,0,0,0,Delivered
Mar-23,Wednesday,Healthy Bowls,Zomato,Credit Card,Lunch (11am-2pm),2,919.64,15,16,36,0,18.4,3.3,Clear,Very High,0,1,0,Cancelled
Nov-24,Monday,Pasta,Swiggy,Debit Card,Dinner (8-11pm),2,373.46,25,27,57,0,2.6,3.7,Cloudy,Medium,0,0,0,Delivered
Nov-24,Monday,Burgers,Zomato,Cash on Delivery,Late Night (11pm-2am),6,1351.32,25,17,27,0,8.6,3,Clear,Medium,0,0,0,Delivered
Aug-23,Saturday,Healthy Bowls,Direct App,Cash on Delivery,Morning (7-11am),4,877.04,25,15,63,0,13.9,4,Clear,Low,0,1,1,Delivered
